model,image_path,source,label_name,label,original_width,original_height,aigc_probability,threshold,pred,pred_name,correct,error_type,error_rank
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\20231102143933b82206831d45b85d\6b0d03ac3c7669f766395ab348b15920.jpg,DALLE_Advanced,fake,1,1024,1024,0.0005433502956293523,0.55657113,0,real,0,false_negative,158
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\2023110215025084768300d30fc34f\6b0d03ac3c7669f766395ab348b15920.jpg,DALLE_Advanced,fake,1,1024,1024,0.0005433502956293523,0.55657113,0,real,0,false_negative,159
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\20231103102150b17aad067ad7e034\6b0d03ac3c7669f766395ab348b15920.jpg,DALLE_Advanced,fake,1,1024,1024,0.0005433502956293523,0.55657113,0,real,0,false_negative,160
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\202311070924598319e76b1a88ba6c\6b0d03ac3c7669f766395ab348b15920.jpg,DALLE_Advanced,fake,1,1024,1024,0.0005433502956293523,0.55657113,0,real,0,false_negative,161
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\20231102143933b82206831d45b85d\68314012eba212d24f48ea57f7f3099f.jpg,DALLE_Advanced,fake,1,1024,1024,0.0005439819651655853,0.55657113,0,real,0,false_negative,162
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\2023110215025084768300d30fc34f\68314012eba212d24f48ea57f7f3099f.jpg,DALLE_Advanced,fake,1,1024,1024,0.0005439819651655853,0.55657113,0,real,0,false_negative,163
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\20231103102150b17aad067ad7e034\68314012eba212d24f48ea57f7f3099f.jpg,DALLE_Advanced,fake,1,1024,1024,0.0005439819651655853,0.55657113,0,real,0,false_negative,164
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\202311070924598319e76b1a88ba6c\68314012eba212d24f48ea57f7f3099f.jpg,DALLE_Advanced,fake,1,1024,1024,0.0005439819651655853,0.55657113,0,real,0,false_negative,165
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\20231102143933b82206831d45b85d\4173ab8ca97a78d80fbfec6338349b57.jpg,DALLE_Advanced,fake,1,1024,1024,0.000557378341909498,0.55657113,0,real,0,false_negative,166
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\2023110215025084768300d30fc34f\4173ab8ca97a78d80fbfec6338349b57.jpg,DALLE_Advanced,fake,1,1024,1024,0.000557378341909498,0.55657113,0,real,0,false_negative,167
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\20231103102150b17aad067ad7e034\4173ab8ca97a78d80fbfec6338349b57.jpg,DALLE_Advanced,fake,1,1024,1024,0.000557378341909498,0.55657113,0,real,0,false_negative,168
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\202311070924598319e76b1a88ba6c\4173ab8ca97a78d80fbfec6338349b57.jpg,DALLE_Advanced,fake,1,1024,1024,0.000557378341909498,0.55657113,0,real,0,false_negative,169
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\20231102143933b82206831d45b85d\e0913d5b9eb0a2c74bc377d336f276c1.jpg,DALLE_Advanced,fake,1,1024,1024,0.0005587802152149379,0.55657113,0,real,0,false_negative,170
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\2023110215025084768300d30fc34f\e0913d5b9eb0a2c74bc377d336f276c1.jpg,DALLE_Advanced,fake,1,1024,1024,0.0005587802152149379,0.55657113,0,real,0,false_negative,171
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\20231103102150b17aad067ad7e034\e0913d5b9eb0a2c74bc377d336f276c1.jpg,DALLE_Advanced,fake,1,1024,1024,0.0005587802152149379,0.55657113,0,real,0,false_negative,172
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\202311070924598319e76b1a88ba6c\e0913d5b9eb0a2c74bc377d336f276c1.jpg,DALLE_Advanced,fake,1,1024,1024,0.0005587802152149379,0.55657113,0,real,0,false_negative,173
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\20231102143933b82206831d45b85d\8448f18eec5bfd08bde827a0bbc6b441.jpg,DALLE_Advanced,fake,1,1024,1024,0.000586644047871232,0.55657113,0,real,0,false_negative,174
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\2023110215025084768300d30fc34f\8448f18eec5bfd08bde827a0bbc6b441.jpg,DALLE_Advanced,fake,1,1024,1024,0.000586644047871232,0.55657113,0,real,0,false_negative,175
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\20231103102150b17aad067ad7e034\8448f18eec5bfd08bde827a0bbc6b441.jpg,DALLE_Advanced,fake,1,1024,1024,0.000586644047871232,0.55657113,0,real,0,false_negative,176
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\202311070924598319e76b1a88ba6c\8448f18eec5bfd08bde827a0bbc6b441.jpg,DALLE_Advanced,fake,1,1024,1024,0.000586644047871232,0.55657113,0,real,0,false_negative,177
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\20231102143933b82206831d45b85d\89c122e7058929a1ad761f827271ce54.jpg,DALLE_Advanced,fake,1,1024,1024,0.0005980571149848402,0.55657113,0,real,0,false_negative,178
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\2023110215025084768300d30fc34f\89c122e7058929a1ad761f827271ce54.jpg,DALLE_Advanced,fake,1,1024,1024,0.0005980571149848402,0.55657113,0,real,0,false_negative,179
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\20231103102150b17aad067ad7e034\89c122e7058929a1ad761f827271ce54.jpg,DALLE_Advanced,fake,1,1024,1024,0.0005980571149848402,0.55657113,0,real,0,false_negative,180
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\202311070924598319e76b1a88ba6c\89c122e7058929a1ad761f827271ce54.jpg,DALLE_Advanced,fake,1,1024,1024,0.0005980571149848402,0.55657113,0,real,0,false_negative,181
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\202311011943129901ca391019566e\e111f40fca818fa2a5173ef80d781f2c.jpg,DALLE_Advanced,fake,1,1024,1024,0.0006061678868718445,0.55657113,0,real,0,false_negative,182
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\20231102143933b82206831d45b85d\6ccb07aa1f4d989103a9e2754c2a9b11.jpg,DALLE_Advanced,fake,1,1024,1024,0.0006226900150068104,0.55657113,0,real,0,false_negative,183
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\2023110215025084768300d30fc34f\6ccb07aa1f4d989103a9e2754c2a9b11.jpg,DALLE_Advanced,fake,1,1024,1024,0.0006226900150068104,0.55657113,0,real,0,false_negative,184
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\20231103102150b17aad067ad7e034\6ccb07aa1f4d989103a9e2754c2a9b11.jpg,DALLE_Advanced,fake,1,1024,1024,0.0006226900150068104,0.55657113,0,real,0,false_negative,185
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\202311070924598319e76b1a88ba6c\6ccb07aa1f4d989103a9e2754c2a9b11.jpg,DALLE_Advanced,fake,1,1024,1024,0.0006226900150068104,0.55657113,0,real,0,false_negative,186
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\202311011943129901ca391019566e\3ba59b679202a365b18a667c1dec96cf.jpg,DALLE_Advanced,fake,1,1024,1024,0.0006276883068494499,0.55657113,0,real,0,false_negative,187
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\202311011943129901ca391019566e\de3ac85d8ccc2547bad3fd729a3173c3.jpg,DALLE_Advanced,fake,1,1024,1024,0.0006331848562695086,0.55657113,0,real,0,false_negative,188
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\202311070924598319e76b1a88ba6c\fcbcf9fe87ee04c092589eb080a5eded.jpg,DALLE_Advanced,fake,1,1024,1024,0.000635772361420095,0.55657113,0,real,0,false_negative,189
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\20231102143933b82206831d45b85d\ecc2b25599ad985c691ba6ab332222d5.jpg,DALLE_Advanced,fake,1,1024,1024,0.0007187493029050529,0.55657113,0,real,0,false_negative,190
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\2023110215025084768300d30fc34f\ecc2b25599ad985c691ba6ab332222d5.jpg,DALLE_Advanced,fake,1,1024,1024,0.0007187493029050529,0.55657113,0,real,0,false_negative,191
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\20231103102150b17aad067ad7e034\ecc2b25599ad985c691ba6ab332222d5.jpg,DALLE_Advanced,fake,1,1024,1024,0.0007187493029050529,0.55657113,0,real,0,false_negative,192
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\202311070924598319e76b1a88ba6c\ecc2b25599ad985c691ba6ab332222d5.jpg,DALLE_Advanced,fake,1,1024,1024,0.0007187493029050529,0.55657113,0,real,0,false_negative,193
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\20231102143933b82206831d45b85d\59896c6f1b91828d0d48e9d815ab64e8.jpg,DALLE_Advanced,fake,1,1024,1024,0.0007310988148674369,0.55657113,0,real,0,false_negative,194
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\2023110215025084768300d30fc34f\59896c6f1b91828d0d48e9d815ab64e8.jpg,DALLE_Advanced,fake,1,1024,1024,0.0007310988148674369,0.55657113,0,real,0,false_negative,195
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\20231103102150b17aad067ad7e034\59896c6f1b91828d0d48e9d815ab64e8.jpg,DALLE_Advanced,fake,1,1024,1024,0.0007310988148674369,0.55657113,0,real,0,false_negative,196
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\202311070924598319e76b1a88ba6c\59896c6f1b91828d0d48e9d815ab64e8.jpg,DALLE_Advanced,fake,1,1024,1024,0.0007310988148674369,0.55657113,0,real,0,false_negative,197
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\20231102143933b82206831d45b85d\8ed29c92edf96e695d21b358b15377f2.jpg,DALLE_Advanced,fake,1,1024,1024,0.0007364937919192016,0.55657113,0,real,0,false_negative,198
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\2023110215025084768300d30fc34f\8ed29c92edf96e695d21b358b15377f2.jpg,DALLE_Advanced,fake,1,1024,1024,0.0007364937919192016,0.55657113,0,real,0,false_negative,199
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\20231103102150b17aad067ad7e034\8ed29c92edf96e695d21b358b15377f2.jpg,DALLE_Advanced,fake,1,1024,1024,0.0007364937919192016,0.55657113,0,real,0,false_negative,200
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\202311070924598319e76b1a88ba6c\8ed29c92edf96e695d21b358b15377f2.jpg,DALLE_Advanced,fake,1,1024,1024,0.0007364937919192016,0.55657113,0,real,0,false_negative,201
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\202311011943129901ca391019566e\19005e511148e095ed978622ff646cf5.jpg,DALLE_Advanced,fake,1,1024,1024,0.0007519086939282715,0.55657113,0,real,0,false_negative,202
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\202311011943129901ca391019566e\ef7aac2e4f5419cec3a2715775dc64f4.jpg,DALLE_Advanced,fake,1,1024,1024,0.0007711612852290273,0.55657113,0,real,0,false_negative,203
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\202311011943129901ca391019566e\0b1d38baa6d1de13437546cc6e71fa33.jpg,DALLE_Advanced,fake,1,1024,1024,0.0007846039952710271,0.55657113,0,real,0,false_negative,204
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\202311011943129901ca391019566e\362ae43f0e7be860ec6dd6e81a928b4b.jpg,DALLE_Advanced,fake,1,1024,1024,0.0008834018371999264,0.55657113,0,real,0,false_negative,205
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\20231102143933b82206831d45b85d\51d85c60981ebc5d70e6987644b04aab.jpg,DALLE_Advanced,fake,1,1024,1024,0.0009111336548812687,0.55657113,0,real,0,false_negative,206
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\2023110215025084768300d30fc34f\51d85c60981ebc5d70e6987644b04aab.jpg,DALLE_Advanced,fake,1,1024,1024,0.0009111336548812687,0.55657113,0,real,0,false_negative,207
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\20231103102150b17aad067ad7e034\51d85c60981ebc5d70e6987644b04aab.jpg,DALLE_Advanced,fake,1,1024,1024,0.0009111336548812687,0.55657113,0,real,0,false_negative,208
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\202311070924598319e76b1a88ba6c\51d85c60981ebc5d70e6987644b04aab.jpg,DALLE_Advanced,fake,1,1024,1024,0.0009111336548812687,0.55657113,0,real,0,false_negative,209
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\20231102143933b82206831d45b85d\5e00b24573c92e5e166e47f5224e6233.jpg,DALLE_Advanced,fake,1,1024,1024,0.0009187829564325511,0.55657113,0,real,0,false_negative,210
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\2023110215025084768300d30fc34f\5e00b24573c92e5e166e47f5224e6233.jpg,DALLE_Advanced,fake,1,1024,1024,0.0009187829564325511,0.55657113,0,real,0,false_negative,211
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\20231103102150b17aad067ad7e034\5e00b24573c92e5e166e47f5224e6233.jpg,DALLE_Advanced,fake,1,1024,1024,0.0009187829564325511,0.55657113,0,real,0,false_negative,212
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\202311070924598319e76b1a88ba6c\5e00b24573c92e5e166e47f5224e6233.jpg,DALLE_Advanced,fake,1,1024,1024,0.0009187829564325511,0.55657113,0,real,0,false_negative,213
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\202311011943129901ca391019566e\6333d97510af52e123fd651497d7c122.jpg,DALLE_Advanced,fake,1,1024,1024,0.0009514100383967161,0.55657113,0,real,0,false_negative,214
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\202311011943129901ca391019566e\fe35cb7471f3eae97652213678062d00.jpg,DALLE_Advanced,fake,1,1024,1024,0.0009516734280623496,0.55657113,0,real,0,false_negative,215
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\202311011943129901ca391019566e\fe6ee545ca61ccc707aa656d4f4eef2f.jpg,DALLE_Advanced,fake,1,1024,1024,0.0009939157171174884,0.55657113,0,real,0,false_negative,216
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\20231102143933b82206831d45b85d\1b0796c0ab811e09c9aa825e7a7488c2.jpg,DALLE_Advanced,fake,1,1024,1024,0.0010004591895267367,0.55657113,0,real,0,false_negative,217
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\2023110215025084768300d30fc34f\1b0796c0ab811e09c9aa825e7a7488c2.jpg,DALLE_Advanced,fake,1,1024,1024,0.0010004591895267367,0.55657113,0,real,0,false_negative,218
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\202311070924598319e76b1a88ba6c\ae0898590e75d663b8a9de241c8e2d38.jpg,DALLE_Advanced,fake,1,1024,1024,0.001040726900100708,0.55657113,0,real,0,false_negative,219
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\20231102143933b82206831d45b85d\b31b695955acd93f49297e7722b24e22.jpg,DALLE_Advanced,fake,1,1024,1024,0.0010965514229610562,0.55657113,0,real,0,false_negative,220
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\2023110215025084768300d30fc34f\b31b695955acd93f49297e7722b24e22.jpg,DALLE_Advanced,fake,1,1024,1024,0.0010965514229610562,0.55657113,0,real,0,false_negative,221
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\20231103102150b17aad067ad7e034\b31b695955acd93f49297e7722b24e22.jpg,DALLE_Advanced,fake,1,1024,1024,0.0010965514229610562,0.55657113,0,real,0,false_negative,222
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\202311070924598319e76b1a88ba6c\b31b695955acd93f49297e7722b24e22.jpg,DALLE_Advanced,fake,1,1024,1024,0.0010965514229610562,0.55657113,0,real,0,false_negative,223
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\202311011943129901ca391019566e\4636469c4254183625aab9204e882711.jpg,DALLE_Advanced,fake,1,1024,1024,0.001181973610073328,0.55657113,0,real,0,false_negative,224
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\202311070924598319e76b1a88ba6c\2872c80cb2e184502d9d5c2759512674.jpg,DALLE_Advanced,fake,1,1024,1024,0.0011936891824007034,0.55657113,0,real,0,false_negative,225
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\20231102143933b82206831d45b85d\4e555e27eb0b701a3191ca1efbd57e00.jpg,DALLE_Advanced,fake,1,1024,1024,0.0012329744640737772,0.55657113,0,real,0,false_negative,226
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\2023110215025084768300d30fc34f\4e555e27eb0b701a3191ca1efbd57e00.jpg,DALLE_Advanced,fake,1,1024,1024,0.0012329744640737772,0.55657113,0,real,0,false_negative,227
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\20231103102150b17aad067ad7e034\4e555e27eb0b701a3191ca1efbd57e00.jpg,DALLE_Advanced,fake,1,1024,1024,0.0012329744640737772,0.55657113,0,real,0,false_negative,228
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\202311070924598319e76b1a88ba6c\4e555e27eb0b701a3191ca1efbd57e00.jpg,DALLE_Advanced,fake,1,1024,1024,0.0012329744640737772,0.55657113,0,real,0,false_negative,229
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\202311011943129901ca391019566e\864182eada3c66e5ce6d22e3367302c4.jpg,DALLE_Advanced,fake,1,1024,1024,0.001401054672896862,0.55657113,0,real,0,false_negative,230
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\202311011943129901ca391019566e\ce6f87ad22b653aa7bdc1c8636a9800e.jpg,DALLE_Advanced,fake,1,1024,1024,0.0015419876435771585,0.55657113,0,real,0,false_negative,231
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\202311011943129901ca391019566e\aa7f766e9223de1f4d10b8d7e150a481.jpg,DALLE_Advanced,fake,1,1792,1024,0.001576023641973734,0.55657113,0,real,0,false_negative,232
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\202311011943129901ca391019566e\a0e456f74be0d97e4439961fbb941205.jpg,DALLE_Advanced,fake,1,1024,1024,0.001611024490557611,0.55657113,0,real,0,false_negative,233
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\202311011943129901ca391019566e\fbc64c5d00016f7d60ce41c6e055a9a3.jpg,DALLE_Advanced,fake,1,1024,1024,0.0016626614378765225,0.55657113,0,real,0,false_negative,234
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\202311011943129901ca391019566e\fae9dda81db6bc8d76cf63ddbf12c2c8.jpg,DALLE_Advanced,fake,1,1024,1024,0.0016706197056919336,0.55657113,0,real,0,false_negative,235
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\202311011943129901ca391019566e\f24d535c3e595b9540cfda4d66d86ea7.jpg,DALLE_Advanced,fake,1,1024,1024,0.0016985872061923146,0.55657113,0,real,0,false_negative,236
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\20231102143933b82206831d45b85d\abe817cb3c6e0b6d02b42cf862f8efc1.jpg,DALLE_Advanced,fake,1,1024,1024,0.0017000425141304731,0.55657113,0,real,0,false_negative,237
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\2023110215025084768300d30fc34f\abe817cb3c6e0b6d02b42cf862f8efc1.jpg,DALLE_Advanced,fake,1,1024,1024,0.0017000425141304731,0.55657113,0,real,0,false_negative,238
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\202311070924598319e76b1a88ba6c\abe817cb3c6e0b6d02b42cf862f8efc1.jpg,DALLE_Advanced,fake,1,1024,1024,0.0017000425141304731,0.55657113,0,real,0,false_negative,239
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\20231102143933b82206831d45b85d\482b84442773b0341db49ec05b14f060.jpg,DALLE_Advanced,fake,1,1024,1024,0.0017088724998757243,0.55657113,0,real,0,false_negative,240
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\2023110215025084768300d30fc34f\482b84442773b0341db49ec05b14f060.jpg,DALLE_Advanced,fake,1,1024,1024,0.0017088724998757243,0.55657113,0,real,0,false_negative,241
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\20231103102150b17aad067ad7e034\482b84442773b0341db49ec05b14f060.jpg,DALLE_Advanced,fake,1,1024,1024,0.0017088724998757243,0.55657113,0,real,0,false_negative,242
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\202311070924598319e76b1a88ba6c\482b84442773b0341db49ec05b14f060.jpg,DALLE_Advanced,fake,1,1024,1024,0.0017088724998757243,0.55657113,0,real,0,false_negative,243
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\20231102143933b82206831d45b85d\2d8a3e0bcf3a47f285c61ce36d7f267e.jpg,DALLE_Advanced,fake,1,1024,1024,0.0017548900796100497,0.55657113,0,real,0,false_negative,244
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\2023110215025084768300d30fc34f\2d8a3e0bcf3a47f285c61ce36d7f267e.jpg,DALLE_Advanced,fake,1,1024,1024,0.0017548900796100497,0.55657113,0,real,0,false_negative,245
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\20231103102150b17aad067ad7e034\2d8a3e0bcf3a47f285c61ce36d7f267e.jpg,DALLE_Advanced,fake,1,1024,1024,0.0017548900796100497,0.55657113,0,real,0,false_negative,246
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\202311070924598319e76b1a88ba6c\2d8a3e0bcf3a47f285c61ce36d7f267e.jpg,DALLE_Advanced,fake,1,1024,1024,0.0017548900796100497,0.55657113,0,real,0,false_negative,247
baseline2_njr,E:\TikTokTechJam\Track5Data(1)\Track5Data\official_demo_validation\fake\Advanced\DALLE3\dalle3\20231102143933b82206831d45b85d\05e7476027ef3b71c1b422f35647caec.jpg,DALLE_Advanced,fake,1,1024,1024,0.001763565349392593,0.55657113,0,real,0,false_negative,248
